id,start year,start month,end year,end month,?province1,province2
1143715,1997,12,2001,7,,
1143715,1997,12,2003,1,河北省,
1143715,2000,6,2003,1,河北省,
1143715,2003,1,2003,8,河北省,
1143715,2003,8,2005,3,河北省,
1143715,2005,3,now,,河北省,
1143715,2008,1,now,,河北省,
1143715,2008,1,now,,河北省,
1144596,1978,5,1984,11,,
1144596,1984,11,1988,5,,
1144596,1988,5,1993,6,,
1144596,1992,9,1997,9,,
1144596,1992,11,1995,11,上海市,
1144596,1993,6,1994,2,,
1144596,1993,6,1994,11,,
1144596,1993,6,1998,4,,
1144596,1994,2,1998,4,,
1144596,1998,4,2000,2,,
1144596,2000,2,2003,4,,
1144596,2000,2,2005,3,,
1144596,2001,12,2003,7,,
1144596,2003,2,2008,3,,
1144596,2003,4,2006,5,,
1142109,2006,1,now,,浙江省,
1144146,1979,10,1982,12,貴州省,
1144146,1982,12,1983,9,貴州省,
1144146,1983,9,1989,6,貴州省,
1144146,1986,2,1987,1,貴州省,
1144146,1989,6,1993,11,貴州省,
1144146,1993,11,1997,6,貴州省,
1144146,1997,6,1997,12,貴州省,
1144146,1997,12,2000,7,貴州省,
1144146,2000,7,2006,10,貴州省,
1144146,2006,10,2007,2,貴州省,
1144146,2007,2,2013,3,,
1144146,2007,2,2009,2,,
1144146,2013,4,now,,,
1141462,1969,4,1982,9,,
1141462,1978,,1984,7,,
1139015,1993,1,2003,1,吉林省,
1139015,1997,8,2003,5,吉林省,
1139015,2000,6,2003,5,吉林省,
1139015,2003,1,now,,吉林省,
1140969,1976,11,1981,9,山東省,
1140969,1983,7,1985,5,山東省,
1140969,1985,5,1991,10,山東省,
1140969,1990,1,1991,10,山東省,
1140969,1991,10,1995,2,山東省,
1140969,1995,2,1997,12,山東省,
1140969,1997,12,1998,6,山東省,
1140969,1998,6,2000,1,山東省,
1140969,2000,1,2000,8,江蘇省,
1140969,2000,8,2001,12,江蘇省,
1140969,2001,11,2008,4,江蘇省,
1140969,2001,12,2004,6,江蘇省,
1140969,2004,6,2010,9,江蘇省,
1140969,2007,10,2012,11,,
1140969,2008,4,2010,12,江蘇省,
1140969,2010,12,2011,2,湖北省,
1140969,2010,12,now,,湖北省,
1140969,2011,2,now,,湖北省,
1140969,2012,11,now,,,
1140355,2000,11,2013,6,,
1140355,2013,3,now,,,
1140355,2014,4,now,,,
1140607,2007,1,now,,,
1140607,2007,1,now,,,
1141103,1993,12,1998,1,浙江省,
1141103,1998,1,1998,12,浙江省,
1141103,1998,12,2000,4,浙江省,
1141103,2000,4,2010,1,浙江省,
1141103,2000,4,2012,4,浙江省,
1141103,1998,12,now,,浙江省,
1141090,,,2004,6,,
1141201,1978,1,1984,7,,
1141201,1979,12,1985,8,雲南省,
1141201,1984,7,1992,2,,
1141201,1992,2,1996,12,,
1141201,1996,12,1998,12,,
1141201,1998,12,1999,1,,
1141201,1999,1,1999,12,,
1140925,1979,1,1984,4,廣東省,
1140925,1984,4,1989,5,,
1140925,1989,5,1990,11,,
1140925,1990,11,1991,11,,
1140925,1991,11,1993,11,,
1140925,1993,11,1995,4,,
1140925,1995,4,1999,12,,
1140925,1997,9,2001,7,,
1140925,1998,3,2001,7,,
1140925,1999,12,2001,7,,
1140925,1999,12,2001,7,,
1139422,1978,,1983,,遼寧省,
1139422,1983,,1987,,遼寧省,
1139422,1987,,1993,2,遼寧省,
1139422,1987,,1997,,遼寧省,
1139422,1993,2,1997,8,遼寧省,
1139422,1997,8,2009,8,遼寧省,
1139422,1997,9,2009,8,遼寧省,
1139422,1997,9,2007,10,,
1139422,2001,4,2006,10,遼寧省,
1140811,1985,12,1990,4,,
1144132,1979,1,1983,2,北京市,
1144132,1983,2,1984,5,北京市,
1144132,1984,5,1985,5,北京市,
1144132,1985,5,1986,12,北京市,
1144132,1986,12,1989,4,北京市,
1144132,1989,4,1989,9,,
1144132,1989,9,1989,11,,
1144132,1989,11,1993,1,,
1144132,1993,1,1993,2,,
1144132,1993,2,1998,5,,
1144132,1995,6,1998,5,西藏自治區,
1144132,1998,5,1998,11,,
1144132,1998,11,2006,5,,
1144132,2006,5,now,,,
1144132,2006,5,now,,,
1141493,1977,8,1982,9,,
1141493,1994,,1996,6,,
1170717,2003,11,2005,1,雲南省,
1170717,1988,8,1993,10,,
1170717,1993,10,1994,7,雲南省,
1170717,1994,7,1994,9,雲南省,
1170717,1994,9,1995,6,雲南省,
1170717,1995,6,1998,12,雲南省,
1170717,1998,10,2003,10,雲南省,
1170717,1998,12,2000,11,雲南省,
1170717,2000,11,2003,11,雲南省,
1170717,2003,10,2005,1,雲南省,
1170717,2003,11,2005,1,雲南省,
1170717,2005,1,2007,5,雲南省,
1170717,2007,5,2009,12,雲南省,
1170717,2007,6,2007,11,雲南省,
1170717,2007,11,2009,12,雲南省,
1170717,2009,12,2012,9,雲南省,
1170717,2012,9,2013,8,湖北省,
1170717,2013,5,now,,湖北省,
1170717,2013,7,now,,湖北省,
1170717,2013,9,now,,湖北省,
1139577,1977,9,1982,8,,
1139577,1982,8,1982,12,,
1139577,1982,12,1984,3,,
1139577,1984,3,1985,4,,
1139577,1985,4,1993,2,,
1139577,1993,2,1995,6,,
1139577,1995,6,1997,9,,
1139577,1997,10,1998,3,,
1139577,1998,3,1999,9,,
1139577,1999,9,2002,1,江西省,
1139577,2001,12,2006,11,江西省,
1139577,2002,1,2006,11,江西省,
1139577,2002,11,2007,10,,
1139577,2006,10,2007,7,,
1139577,2007,7,2008,3,,
1139577,2007,10,2012,11,,
1139577,2008,3,2008,9,,
1139577,2008,9,2012,12,山西省,
1139577,2008,9,2009,1,山西省,
1139577,2009,1,2012,12,山西省,
1139577,2012,12,now,,內蒙古自治區,
1139577,2013,1,now,,內蒙古自治區,
1139577,2013,3,now,,,
1139358,1983,1,1990,10,湖南省,
1139358,1983,1,1985,7,湖南省,
1139358,1985,7,1991,4,湖南省,
1139358,1988,11,1991,6,湖南省,
1139358,1991,4,1992,3,湖南省,
1162566,1975,,1981,3,,
1162566,1981,3,1985,8,,
1162566,1985,8,1989,7,,
1162566,1988,9,1990,7,,
1162566,1989,7,1994,4,,
1162566,1990,7,1997,7,,
1162566,1992,10,2002,11,,
1162566,1994,4,1996,1,,
1162566,1996,1,2000,12,,
1162566,1997,7,2006,,,
1162566,2000,12,2003,12,,
1162566,2003,,2008,3,,
1139040,1991,5,1996,3,新疆維吾爾自治區|新疆自治區,
1140240,1981,7,1982,3,,
1140240,1983,6,1988,11,,
1140240,1985,7,1988,4,,
1140240,1988,4,1993,3,,
1140240,1988,10,1993,3,,
1140240,1988,10,1993,10,,
1140240,1993,3,2003,3,,
1140240,1993,5,1995,3,,
1140240,1995,10,1998,3,,
1138814,1972,11,1980,8,安徽省,
1138814,1980,8,1982,1,安徽省,
1138814,1982,1,1982,5,安徽省,
1138814,1982,5,1983,6,安徽省,
1138814,1982,11,1983,6,安徽省,
1138814,1983,6,1985,1,安徽省,
1138814,1985,3,1988,2,安徽省,
1138814,1988,6,1989,8,安徽省,
1138814,1989,8,1992,3,海南省,
1138814,1991,5,1997,5,海南省,
1138814,1991,6,2002,4,海南省,
1138814,1993,7,1997,5,海南省,
1138814,1996,11,1997,3,海南省,
1138814,1997,3,2003,1,海南省,
1138814,1998,2,2002,4,海南省,
1138814,2003,1,2005,9,海南省,
1141069,1983,3,1991,8,甘肅省,
1142257,1983,,1988,,江蘇省,
1142257,1989,10,1992,12,江蘇省,
1138820,1979,,1982,,,
1138820,1982,,1984,,,
1138820,1983,6,1984,11,,
1138820,1984,,1985,,,
1138820,1985,,1986,,,
1138820,1986,,1987,,,
1138820,1987,,1990,,福建省,
1138820,1990,,1991,,,
1138820,1991,,1992,,,
1138820,1992,,1993,,,
1138820,1993,,1996,,,
1138820,1996,,2002,11,,
1138820,1998,1,2001,2,內蒙古自治區,
1138820,2001,12,2007,1,內蒙古自治區,
1138820,2002,11,2003,3,,
1144771,2008,1,2011,4,吉林省,
1144771,2008,3,2013,3,,
1144771,2008,3,2013,3,吉林省,
1144771,2011,4,now,,吉林省,
1144701,,,2005,3,,
1144701,2005,3,now,,,
1138967,1968,12,1983,7,安徽省,
1138967,1983,12,1984,12,安徽省,
1138967,1983,7,1984,12,安徽省,
1138967,1984,12,1985,8,安徽省,
1138967,1984,12,1993,2,安徽省,
1138967,1985,8,1993,2,安徽省,
1138967,1988,2,1992,2,安徽省,
1138967,1988,11,1993,2,安徽省,
1138967,1993,2,1998,3,,
1138967,1997,9,2002,11,,
1138967,1998,3,2008,,,
1138967,2006,1,2008,,,
1138967,2008,3,2013,,,
1138967,2002,11,now,,,
1138967,2013,3,now,,,
1144980,1982,,1983,,,
1144980,1983,,1984,,,
1144980,1984,,1989,,,
1144980,1992,,1993,,,
1144980,1993,,1994,,,
1144980,1994,,1995,,,
1144980,1995,,1997,,,
1144980,1997,4,1998,3,,
1144980,1998,4,1999,5,,
1144980,1999,6,2000,10,,
1144980,2000,11,2001,3,,
1144980,2001,4,2003,4,,
1144980,2003,5,2005,2,,
1144980,2005,3,2008,2,,
1144980,2007,10,2012,10,,
1144980,2008,3,2008,8,,
1144980,2008,9,2010,7,,
1144980,2010,8,2013,3,,
1144980,2012,11,now,,,
1144980,2013,5,now,,,
1144980,2013,5,now,,,
1144980,2013,5,now,,,
1144980,2013,5,now,,,
1144980,2013,5,now,,,
1144980,2014,10,now,,,
1170886,2001,3,2001,10,,
1170886,2001,3,2003,4,浙江省,
1170886,2003,,2012,2,浙江省,
1170886,2006,4,2014,1,浙江省,
1170886,2012,2,now,,浙江省,
1170886,2014,1,now,,浙江省,
1138856,1979,,1983,,上海市,
1138856,1983,,1985,,上海市,
1138856,1985,,1986,,上海市,
1138856,1986,8,1992,12,上海市,
1138856,1986,10,2000,4,上海市,
1138856,1992,8,2000,4,上海市,
1138856,1998,2,2003,3,上海市,
1141123,1998,3,2003,3,,
1141123,2004,11,2013,7,,
1141123,2001,8,now,,,
1150640,1981,6,2002,8,,
1150640,2013,12,now,,,
1138161,1977,7,1981,12,新疆維吾爾自治區|新疆自治區,
1138161,1981,12,1985,1,,
1138161,1985,1,1990,9,,
1138161,1986,11,1987,8,,
1138161,1987,8,1990,9,,
1138161,1990,9,1993,12,,
1138161,1990,9,1993,12,,
1138161,1993,12,1999,12,,
1138161,1994,8,2004,1,,
1138161,1994,9,1999,3,,
1138161,1997,9,2002,10,,
1138161,1999,3,2007,10,,
1138161,1999,3,2007,10,,
1138161,2002,11,2007,10,,
1138161,2002,11,2007,10,,
1138161,2002,11,2012,11,,
1138161,2002,12,2007,10,,
1138161,2003,3,2008,3,,
1138161,2004,1,2007,11,,
1138161,2007,10,2012,11,,
1138161,2008,3,2013,2,,
1142256,1978,8,1980,5,浙江省,
1142256,1979,2,1982,10,浙江省,
1138775,1975,5,1981,,黑龍江省,
1138775,1981,2,1984,,黑龍江省,
1138775,1986,8,1990,,黑龍江省,
1138775,1990,1,1991,,黑龍江省,
1138775,1991,11,1996,11,黑龍江省,
1138775,1993,3,2000,,黑龍江省,
1138775,1995,12,1997,1,黑龍江省,
1138775,1996,11,1997,,黑龍江省,
1138775,1997,1,2000,,黑龍江省,
1138775,2000,1,2001,10,黑龍江省,
1138775,2001,10,2008,1,黑龍江省,
1138775,2008,1,now,,黑龍江省,
1163311,1984,,1988,,,
1163311,1988,,1992,,,
1163311,2005,5,2008,12,,
1163311,2008,12,2014,6,,
1163311,2008,12,now,,,
1166023,2010,6,now,,,
1166023,,,now,,吉林省,
1166023,,,now,,,
1139402,1978,,1988,,北京市,
1139402,1988,,1989,9,北京市,
1139402,1989,9,1992,12,浙江省,
1139402,1990,6,1995,8,浙江省,
1139402,1991,4,1993,10,浙江省,
1139402,1998,3,2003,3,,
1143246,1976,,1982,,河北省,
1143246,1982,,1984,,,
1143246,1984,1,1984,9,,
1143246,1986,,1989,6,,
1143246,1989,,1995,,,
1143246,1989,6,1989,12,,
1143246,1992,,1993,,河北省,
1143246,1995,,1996,,河北省,
1143246,1996,,1998,,河北省,
1143246,1998,,2000,4,河北省,
1143246,2000,3,2000,4,河北省,
1143246,2000,4,2006,2,河北省,
1143246,2003,,2006,2,河北省,
1143246,2006,2,2006,11,河北省,
1143246,2006,11,2007,12,河北省,
1143246,2006,11,2007,12,河北省,
1143246,2006,11,2008,6,河北省,
1143246,2006,11,2008,6,河北省,
1143246,2006,11,now,,,
1143246,2008,6,now,,,
1143246,2013,3,now,,,
1142997,1978,,1980,10,新疆維吾爾自治區|新疆自治區,
1139889,1993,8,2000,12,河南省,
1139889,1995,12,now,,河南省,
1139889,2006,1,now,,河南省,
1141426,1975,10,1982,10,廣東省,
1141426,1978,3,1982,10,廣東省,
1141426,1979,12,1982,10,廣東省,
1141426,1982,9,1987,10,,
1141426,1982,10,1983,1,湖北省,
1141426,1983,1,1983,12,湖北省,
1141426,1983,12,1984,11,湖北省,
1141426,1984,11,1994,9,,
1144492,2002,3,2009,3,,
1138852,1972,,1983,,湖南省,
1138852,1983,,1985,,湖南省,
1138852,1985,,1990,,湖南省,
1138852,1990,,1991,,湖南省,
1138852,1998,1,2001,,湖南省,
1141428,1978,1,1983,3,山西省,
1141428,1978,1,1985,5,山西省,
1141428,1982,9,1987,11,,
1141428,1983,3,1985,5,山西省,
1141428,1985,5,1986,5,山西省,
1141428,1985,7,1986,5,山西省,
1141428,1986,4,1987,10,湖北省,
1141428,1986,4,1987,10,湖北省,
1141424,1968,,1983,3,,
1141424,1983,3,1988,6,,
1141424,1988,6,1992,6,,
1141423,1971,1,1984,12,安徽省,
1141423,1973,5,1983,3,安徽省,
1141423,1977,8,1987,11,,
1141423,1983,3,1984,12,,
1141423,1985,3,1993,2,安徽省,
1141423,1985,3,1993,2,安徽省,
1138600,1977,,1981,,,
1138600,1977,,1983,,,
1138600,1983,,1988,,,
1138600,1988,,1992,,,
1138600,1992,,1993,,,
1138600,1993,7,1998,4,,
1138600,1998,4,1999,11,,
1138600,1999,11,2003,8,,
1138600,2003,8,2008,9,,
1138600,2007,10,2012,11,,
1138600,2008,9,2010,10,,
1138600,2010,10,now,,,
1138600,2012,11,now,,,
1141422,1977,12,1980,1,遼寧省,
1141422,1978,3,1985,6,遼寧省,
1141422,1980,1,1985,7,遼寧省,
1141422,1980,3,1982,7,遼寧省,
1141422,1982,7,1983,5,遼寧省,
1141422,1982,9,1987,11,,
1141422,1983,5,1985,6,遼寧省,
1141422,1985,7,1988,1,遼寧省,
1141422,1985,7,1988,2,遼寧省,
1141422,1988,1,1993,3,遼寧省,
1141422,1988,2,1993,3,遼寧省,
1138979,1979,,1982,10,,
1138979,1982,10,1983,3,北京市,
1138979,1984,7,1992,11,北京市,
1138979,1984,12,1986,3,北京市,
1138979,1989,10,1992,11,北京市,
1138979,1990,2,1992,12,北京市,
1138979,1992,10,1997,9,,
1138979,1992,12,1997,9,,
1140741,1986,6,1993,9,,
1139426,1988,11,1991,10,黑龍江省,
1139426,1992,9,1996,2,黑龍江省,
1139426,1992,11,1995,7,黑龍江省,
1139426,1995,7,1996,2,黑龍江省,
1139426,1998,1,2002,1,黑龍江省,
1141881,1985,7,1987,8,,
1141881,1990,8,1991,1,,
1141881,1991,1,1994,2,,
1141881,1994,2,1996,5,,
1141881,1996,5,1996,8,,
1141881,1996,8,1998,8,,
1141881,1998,8,1999,3,,
1141881,1999,3,2002,11,,
1141881,2002,11,2003,7,,
1141881,2003,7,2005,6,,
1141881,2005,6,2008,1,,
1141881,2006,1,2007,3,北京市,
1141881,2008,1,now,,,
1140579,2000,8,2005,4,,
1138169,1979,,1982,11,,
1138169,1982,9,2008,11,,
1138169,1982,11,1982,12,,
1138169,1982,12,1984,12,,
1138169,1983,6,1988,3,,
1138169,1984,4,1986,5,,
1138169,1985,5,1987,2,,
1138169,1985,9,1987,8,,
1138169,1987,9,1988,1,福建省,
1138169,1987,8,1990,10,福建省,
1138169,1987,8,1990,10,福建省,
1138169,1988,1,1990,11,福建省,
1138169,1990,11,1996,11,,
1138169,1990,11,1996,11,,
1138169,1992,12,2002,12,,
1138169,1993,5,1995,3,,
1138169,1993,3,2003,3,,
1138169,2003,3,2013,3,,
1138169,2002,11,now,,,
1138169,2002,12,now,,,
1139414,1988,5,1995,9,遼寧省,
1139414,1990,8,1995,8,遼寧省,
1139414,1991,3,1994,5,遼寧省,
1139747,1975,5,1984,3,吉林省,
1139747,1984,3,1985,7,吉林省,
1139747,1985,7,1986,11,吉林省,
1139747,1986,11,1987,8,吉林省,
1139747,1987,8,1991,4,吉林省,
1139747,1991,4,1992,10,吉林省,
1139747,1991,4,1998,7,吉林省,
1139747,1992,10,1994,10,吉林省,
1139747,1992,10,1993,1,吉林省,
1139747,1993,1,1994,10,吉林省,
1139747,1994,10,1997,12,吉林省,
1139747,1995,4,1997,12,吉林省,
1139747,1997,12,2000,12,吉林省,
1139747,1998,4,2007,5,吉林省,
1139747,2000,12,2001,12,吉林省,
1139747,2001,12,2004,12,吉林省,
1139747,2003,3,2013,10,,
1139747,2004,12,2007,3,吉林省,
1139747,2007,5,2009,12,吉林省,
1139747,2007,10,2012,11,,
1139747,2009,12,2010,1,吉林省,
1139747,2010,1,2012,12,吉林省,
1139747,2012,12,2014,8,吉林省,
1139747,2013,1,2014,9,吉林省,
1139747,2012,11,now,,,
1139747,2013,3,now,,,
1139747,2014,9,now,,山西省,
1139747,2014,9,now,,山西省,
1141746,2003,9,now,,,
1140329,1978,2,1982,2,,
1140329,1982,2,1984,12,,
1140329,1984,12,1985,9,,
1140329,1987,12,1992,8,,
1140329,1991,1,1992,8,河北省,
1140329,1992,8,1993,8,,
1140329,1993,8,1995,1,,
1140329,1995,1,1997,3,,
1140329,1997,3,1998,2,,
1140329,1998,3,2008,1,,
1140329,2007,12,2013,4,,
1140329,2007,10,2012,11,,
1140329,2007,12,2011,7,,
1140329,,,now,,,
1140329,2012,11,now,,,
1140329,2013,4,now,,,
1144625,1987,,1991,,,
1144625,1991,,1998,,,
1144625,1998,,2001,,,
1144625,2001,,2006,,,
1144625,2004,,2006,,雲南省,
1144625,2006,,2010,5,,
1144625,2010,5,2014,9,,
1144625,2014,9,now,,山西省,
1143455,1983,7,1985,1,,
1143455,1985,1,1993,12,,
1143455,1993,12,1994,2,北京市,
1143455,1994,2,1998,5,北京市,
1143455,1998,5,1999,12,,
1143455,1999,12,2003,10,,
1143455,2000,4,2003,7,,
1143455,2001,4,2006,2,,
1143455,2003,6,2006,2,,
1143455,2005,11,2008,2,,
1143455,2007,10,now,,,
1143455,2007,12,now,,,
1143455,2007,12,now,,,
1144072,1970,11,1980,4,新疆維吾爾自治區|新疆自治區,
1144072,1980,4,1984,1,新疆維吾爾自治區|新疆自治區,
1144072,1984,1,1991,11,新疆維吾爾自治區|新疆自治區,
1144072,1991,11,1997,1,新疆維吾爾自治區|新疆自治區,
1144072,1991,11,1998,1,新疆維吾爾自治區|新疆自治區,
1144072,1997,1,1998,1,新疆維吾爾自治區|新疆自治區,
1144072,1998,1,2001,1,新疆維吾爾自治區|新疆自治區,
1144072,2001,1,2005,10,新疆維吾爾自治區|新疆自治區,
1144072,2005,10,now,,新疆維吾爾自治區|新疆自治區,
1144072,2006,1,now,,新疆維吾爾自治區|新疆自治區,
1144332,1999,9,2001,12,,
1144332,2001,12,2009,8,,
1144332,2003,7,2009,5,,
1144332,2009,1,2009,12,北京市,
1144332,2009,9,now,,,
1158704,1997,8,1999,11,江蘇省,
1158704,1999,10,2000,6,江蘇省,
1158704,2000,6,2002,4,江蘇省,
1158704,2002,4,2004,3,江蘇省,
1158704,2004,3,2007,6,江蘇省,
1158704,2007,6,2007,11,江蘇省,
1158704,2007,11,2011,6,江蘇省,
1158704,2007,12,2011,6,江蘇省,
1158704,2011,6,2012,3,江蘇省,
1158704,2011,6,2013,2,江蘇省,
1158704,2012,3,2013,2,江蘇省,
1158704,2013,2,now,,江蘇省,
1162422,,,2009,1,,
1162422,2009,1,now,,寧夏回族自治區|寧夏自治區,
1140064,1976,12,1980,1,山東省,
1140064,1980,1,1983,10,山東省,
1140064,1983,10,1986,3,山東省,
1140064,1986,3,1989,2,山東省,
1140064,1989,2,1990,6,山東省,
1140064,1990,6,1991,11,山東省,
1140064,1991,11,1993,4,山東省,
1140064,1991,11,1992,3,山東省,
1140064,1992,3,1993,4,山東省,
1140064,1993,4,1997,12,山東省,
1140064,1997,12,1998,3,山東省,
1140064,1998,3,1998,12,山東省,
1140064,1998,9,2001,10,山東省,
1140064,1999,4,2005,8,山東省,
1140064,2001,1,2005,8,山東省,
1139083,1977,4,1981,3,,
1139083,1981,3,1987,10,,
1139083,1987,10,1992,3,,
1139083,1992,3,1994,3,,
1139083,1997,8,1999,3,,
1139083,1994,3,1997,8,,
1139083,1999,3,2001,2,陝西省,
1139083,2001,2,2006,5,陝西省,
1139083,2002,10,2012,11,,
1139083,2007,5,2011,11,,
1139083,2007,6,2011,11,陝西省,
1139083,2008,3,2013,3,,
1139083,2011,12,2013,3,,
1139083,2012,11,now,,,
1139083,2013,3,now,,,
1140999,1983,7,1990,9,江西省,
1145589,1991,,1994,,,
1145589,1994,,1996,,,
1145589,1997,,1998,,,
1145589,1998,,2000,,,
1145589,2000,,2007,,,
1145589,2001,12,2003,2,黑龍江省,
1145589,2001,6,2004,11,,
1145589,2007,,2009,12,,
1145589,2012,2,now,,,
1145589,2013,9,now,,,
1144768,1981,7,1985,10,河南省,
1144768,1985,10,1987,10,河南省,
1144768,1987,10,1989,2,河南省,
1144768,1989,2,1990,12,河南省,
1144768,1990,12,1994,8,河南省,
1144768,1994,8,1997,10,河南省,
1144768,1997,10,2001,3,河南省,
1144768,1997,11,2001,3,河南省,
1144768,2001,3,2003,6,河南省,
1144768,2002,5,2003,5,河南省,
1144768,2003,6,2008,3,河南省,
1144768,2005,5,2005,6,河南省,
1144768,2005,5,2008,3,河南省,
1144768,2005,6,2008,3,河南省,
1144768,2008,3,2011,3,河南省,
1144768,2011,3,now,,河南省,
1144804,1972,3,1981,8,遼寧省,
1144804,1980,9,1984,5,,
1144804,1981,8,1981,12,遼寧省,
1144804,1981,12,1983,9,遼寧省,
1144804,1983,9,1984,8,遼寧省,
1144804,1984,8,1989,6,遼寧省,
1144804,1989,6,1990,3,遼寧省,
1144804,1990,3,1990,12,遼寧省,
1144804,1990,12,1992,9,遼寧省,
1144804,1992,9,1994,10,遼寧省,
1144804,1994,10,1998,4,遼寧省,
1144804,1998,4,1998,6,遼寧省,
1144804,1998,6,2003,3,遼寧省,
1144804,1999,3,2000,3,遼寧省,
1144804,2000,3,2004,1,遼寧省,
1144804,2004,2,2010,10,遼寧省,
1144804,2009,8,2014,8,遼寧省,
1144804,2011,10,2014,8,遼寧省,
1144804,2004,1,now,,遼寧省,
1144804,2004,7,now,,遼寧省,
1144804,2007,10,now,,,
1144804,2014,9,now,,,
1143039,1979,6,1982,5,,
1140705,1983,7,1987,8,,
1140705,1987,8,1988,10,,
1140705,1988,10,1994,7,,
1140705,1990,12,1994,7,,
1140705,1994,7,1998,2,,
1140705,1994,7,1998,1,,
1140705,1995,3,1998,1,,
1140705,1996,6,1998,1,,
1140705,1998,1,2002,11,,
1140705,1998,1,1998,7,,
1140705,1998,1,2009,9,,
1140705,1998,7,2002,11,,
1140705,2002,11,2009,9,,
1140705,2012,11,2014,10,,
1140705,2009,9,now,,,
1140705,2009,9,now,,,
1140705,2013,3,now,,,
1140705,2014,10,now,,,
1173280,1966,4,1999,1,,
1173280,1999,11,2003,9,,
1173280,2003,9,2011,9,,
1173280,2011,9,2015,1,,
1173280,2012,11,now,,,
1173280,2015,1,now,,,
1138922,1976,1,1985,12,上海市,
1138922,1985,12,1988,6,,
1138922,1988,6,1993,11,上海市,
1138922,1993,11,1995,8,,
1138922,1995,8,1997,3,,
1138922,1997,3,2001,1,上海市,
1138922,1997,3,2002,5,上海市,
1138922,1998,7,2000,1,,
1138922,2000,1,2009,11,上海市,
1138922,2000,1,2002,5,,
1138922,2002,2,2009,11,上海市,
1138922,2002,5,2002,6,上海市,
1138922,2007,10,now,,,
1138922,2009,11,now,,,
1138922,2013,4,now,,,
1143438,1988,7,1991,1,廣東省,
1143438,1991,1,1992,3,廣東省,
1143438,1992,3,1994,8,廣東省,
1143438,1994,8,1994,11,廣東省,
1143438,1994,11,1996,8,,
1143438,1996,8,1998,9,,
1143438,1996,10,1998,8,江西省,
1143438,1998,9,2000,3,,
1143438,2000,3,2001,9,,
1143438,2001,9,2003,12,,
1143438,2003,12,2007,12,,
1143438,2007,12,2012,12,青海省,
1143438,2007,12,2013,1,青海省,
1143438,2013,2,2013,6,青海省,
1143438,2012,12,now,,青海省,
1143438,2013,6,now,,青海省,
1143438,2013,11,now,,青海省,
1140783,1993,6,1995,8,,
1139382,1975,9,1983,9,山東省,
1139382,1986,7,1988,10,山東省,
1139382,1988,2,2006,1,山東省,
1139382,1988,10,1989,5,山東省,
1139382,1989,5,1989,12,山東省,
1139382,1989,12,1992,12,山東省,
1139382,1992,12,1993,3,山東省,
1139382,1993,3,1997,12,山東省,
1139382,1997,12,2002,6,山東省,
1139382,2002,6,2007,6,山東省,
1139382,2003,2,2004,5,山東省,
1139382,2004,5,2012,9,山東省,
1139382,2006,6,2012,9,山東省,
1139382,2007,6,2012,9,山東省,
1139382,2007,6,2012,9,山東省,
1165897,,,now,,,
1171228,1979,2,1980,1,福建省,
1171228,1980,1,1980,7,福建省,
1171228,1983,7,1983,11,福建省,
1171228,1983,11,1989,11,福建省,
1171228,1989,11,1994,12,福建省,
1171228,1994,12,1997,8,福建省,
1171228,1997,8,2002,11,福建省,
1171228,2002,11,2005,12,福建省,
1171228,2005,12,2007,1,福建省,
1171228,2006,10,2012,8,福建省,
1171228,2007,4,2012,8,福建省,
1171228,2007,9,2012,8,福建省,
1171228,2012,9,now,,福建省,
1171228,2013,12,now,,,
1143173,2006,11,now,,北京市,
1171767,1979,2,1980,1,福建省,
1171767,1980,1,1980,7,福建省,
1171767,1983,7,1983,11,福建省,
1171767,1983,11,1989,11,福建省,
1171767,1989,11,1994,12,福建省,
1171767,1994,12,1997,8,福建省,
1171767,1997,8,2002,11,福建省,
1171767,2002,11,2005,12,福建省,
1171767,2005,12,2006,10,福建省,
1171767,2006,10,2012,8,福建省,
1171767,2006,10,2007,1,福建省,
1171767,2007,4,2012,8,福建省,
1171767,2007,9,2012,8,福建省,
1171767,2012,9,now,,福建省,
1171767,2013,12,now,,,
1166246,1982,2,2006,11,,
1166246,1996,,1997,,,
1166246,2006,11,now,,北京市,
1145034,2013,6,now,,,
1140754,1990,12,1993,4,,
1140754,1993,4,1994,3,,
1172152,,,2013,9,,
1172152,2013,3,now,,,
1172152,2013,9,now,,,
1138315,1975,1,1980,8,,
1138315,1977,11,1980,8,,
1138315,1980,8,1992,9,,
1138315,1980,8,1992,9,,
1138315,1982,9,1992,10,,
1138315,1983,6,1993,3,,
1138315,1993,3,1998,3,,
1141421,1977,8,1983,3,甘肅省,
1141421,1979,12,1983,5,甘肅省,
1151084,2007,12,now,,,
1151084,2014,1,now,,,
1151084,2014,3,now,,,
1142802,1981,2,1983,6,北京市,
1165892,,,now,,,
1141876,1992,9,1996,5,,
1141876,1996,5,1998,7,,
1141876,1998,7,2000,12,,
1141876,2000,12,2002,7,,
1141876,2003,,2005,12,,
1141876,2002,7,now,,,
1141876,2005,12,now,,,
1142737,1979,12,1983,4,黑龍江省,
1142737,1983,7,1985,5,黑龍江省,
1138911,1977,9,1983,5,,
1138911,1983,5,1984,8,貴州省,
1138911,1984,8,1987,12,貴州省,
1138911,1987,12,1990,7,貴州省,
1138911,1990,2,1990,7,貴州省,
1138911,1990,7,1992,12,貴州省,
1138911,1992,12,1995,9,貴州省,
1138911,1995,9,1998,10,貴州省,
